Fichier,Termes,Phrase
sources/shabbat/siman-261/niveau-2-lamdan-en.html,shkia|bein_hashmashot|gueonim,"כיבוי נרות שבת בטעות אחרי הדלקה : אם הסומך על נרות שבת אחר עם 18 דק' אחרי שקיעה, יש זמן לבחוש כי בין השמשות לפי הגאונים מסתיים בערך כעת."
sources/shabbat/siman-261/niveau-2-lamdan-en.html,shkia,"תקיפה (= קצרה לפני) של זמני שבת בקיץ נורדי : בערים נורדיות (סטוקהולם וכד'), הזמן בין שקיעה לחשכה ארוך מאד."
sources/shabbat/siman-261/niveau-2-lamdan-en.html,bein_hashmashot|gueonim,שיטת ר״ת מבטאת זאת — אבל גם לפי הגאונים שיעור בין השמשות מתפשט.
sources/shabbat/siman-261/niveau-2-lamdan-en.html,plag,"קבלת שבת מפלג המנחה — להתפלל ערבית בעוד יום : כשמקבל שבת מפלג, צריך גם להתפלל ערבית ולקרוא ק""ש (אם רגיל לפני בלילה — אז זמנו)."
sources/shabbat/siman-261/niveau-2-lamdan-en.html,plag,זה פלג המנחה מאפשר את תפילת ערבית מבעוד יום .
sources/shabbat/siman-261/niveau-2-lamdan-en.html,shkia|rt,"קבלת שבת מאוחרת בדיעבד : אם אישה הדליקה אחרי השקיעה (לא ידעה הזמן), במקרה דחוק יש להקל לפי שיטת ר״ת — שכל זמן שהשמיים לא לגמרי כהים, יש עוד תוספת זמן."
sources/shabbat/siman-261/niveau-2-lamdan-en.html,,אם נוחת באירופה ב-17:30 וערב שבת מתחיל 18:00 — יש לו זמן.
sources/shabbat/siman-261/niveau-2-lamdan-en.html,,אם נוחת ב-18:30 — שבת כבר התחילה (עליו לקבל מיד שלא להוסיף איסור).
sources/shabbat/siman-261/niveau-2-lamdan-en.html,shkia,נשים שעובדות עד מאוחר ביום שישי : מצוה לסיים העבודה לפחות 18 דק' לפני שקיעה.
sources/shabbat/siman-261/niveau-2-lamdan-en.html,shkia,"בדיעבד, אם רק 5 דק' לפני שקיעה — להדליק מיד ולקבל שבת בקיצור."
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,"Siman רס״א · Level 1 Base — Time of Candle Lighting | DAAT FR HE EN ✦ ❖ ✦ DAAT · LEVEL 1 — INTRODUCTION Siman רס״א · 4 Seifim (SA) + 7 Seifim (SHHaRav) The exact moment of candle lighting — bein hashmashos, tosefet Shabbat, 18 min סימן רס״א זמן הדלקת נרות לשבת 🌱 Beginner Level · "
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,The central concept: תוספת שבת — the positive mitzvah of adding mundane time to sacred time.
sources/shabbat/siman-261/niveau-1-base-en.html,bein_hashmashot|mil,"Time frame: בין השמשות (twilight, doubt), shiur = 3/4 mil."
sources/shabbat/siman-261/niveau-1-base-en.html,,Modern application: 18 minutes before sunset in most communities; 22 min in Yerushalayim ; 40 min among chassidim.
sources/shabbat/siman-261/niveau-1-base-en.html,bein_hashmashot,"Key concept 1 — בין השמשות (twilight, doubt) 4."
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,Key concept 2 — תוספת שבת (anticipating entry) 5.
sources/shabbat/siman-261/niveau-1-base-en.html,plag,"Rema's position — plag haminchah, lighting by a non-Jew 8."
sources/shabbat/siman-261/niveau-1-base-en.html,,"Modern practical cases — 18/22/40 min, travel, calendar 9."
sources/shabbat/siman-261/niveau-1-base-en.html,bein_hashmashot,The text of the Shulchan Aruch Seif Alef — בין השמשות: forbidden and permitted actions זְמַן הַדְלָקַת נֵרוֹת לְשַׁבָּת.
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,"Logic of the permitted/forbidden dichotomy : Forbidden : acts that fix a new halachic status (definite ma'aser, mikveh, lighting , distant eruv) — not in doubt Permitted : acts that resolve an existing doubt (demai) or do not create status (close local eruv) Seif Beit — תוספת שבת"
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,Yesh Omrim: one must add mundane time to sacred time (tosefet Shabbat) .
sources/shabbat/siman-261/niveau-1-base-en.html,plag,Rema's gloss: one who wishes to anticipate and accept Shabbos from plag haminchah (≈ 1h15 before night) — it is permitted.
sources/shabbat/siman-261/niveau-1-base-en.html,plag,"Hagahah of the Rema: and one who wishes to be early and accept Shabbos upon himself from plag hamincha onward — he has the right to do so [Tur and Agur in the name of Tosafos, perek Tefilas HaShachar; see siman 267]."
sources/shabbat/siman-261/niveau-1-base-en.html,plag|tosefet,Seif Beit codifies the positive mitzvah of tosefet Shabbat: Minimum mitzvah: a bit of clearly mundane time added to the sacred Theoretical maximum: plag haminchah (Rema) — about 1h15 before night Standard practice: 18 min before sunset Seif Gimel — Visual indicators of lighting (
sources/shabbat/siman-261/niveau-1-base-en.html,shkia|tzeit|bein_hashmashot|plag|tosefet,"Phase Approximate duration Halachic status Before plag haminchah All day Fully mundane Plag haminchah → visible sunset (שקיעה הנראית) ≈ 1h15 Tosefet Shabbat — one adds mundane time to Shabbos, before שקיעה From halachic sunset (שקיעה האמיתית) → צאת הכוכבים Variable (place, season"
sources/shabbat/siman-261/niveau-1-base-en.html,tzeit|bein_hashmashot,"Key concept 1 — בין השמשות בֵּין הַשְּׁמָשׁוֹת = ""between the two suns."" Period between sunset (shekiah) and the appearance of the stars (tzeis hakochavim)."
sources/shabbat/siman-261/niveau-1-base-en.html,rt,Appearance of dusk Rabbeinu Tam (≈ 50-72 min after visible sunset) How long?
sources/shabbat/siman-261/niveau-1-base-en.html,mil,3/4 mil (≈ 13.5 min) Mechaber (Seif Beit) How long?
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,"Key concept 2 — תוספת שבת תּוֹסֶפֶת שַׁבָּת = ""addition of Shabbos."" Positive mitzvah of anticipating the entry of Shabbos by adding mundane time to sacred time."
sources/shabbat/siman-261/niveau-1-base-en.html,plag,"Framework Anticipation Notes Minimum (Mechaber) A few minutes before night "" איזה זמן שיהיה ודאי יום "" Standard (common minhag) 18 minutes before sunset Universal Jewish calendar Yerushalayim 22-40 minutes before Local custom Chassidim (Chabad, Belz, etc.) 40 minutes before Addit"
sources/shabbat/siman-261/niveau-1-base-en.html,gueonim,Calculation: the shitas Geonim places sunset about 18 min before night.
sources/shabbat/siman-261/niveau-1-base-en.html,,Lighting 18 min before = just before the phase of uncertainty (bein hashmashos).
sources/shabbat/siman-261/niveau-1-base-en.html,shkia|tzeit|bein_hashmashot|plag|tosefet|siddour,"Detail of the 4 seifim Seif Alef — בין השמשות, permitted/forbidden dichotomy + non-Jew 3 axes: New acts with halachic status → forbidden Acts resolving existing doubt → permitted Act by non-Jew → permitted for mitzvah or urgent need (and for one who accepted Shabbos early — Rema'"
sources/shabbat/siman-261/niveau-1-base-en.html,plag,"Rema's position Subject Rema's position Lighting by non-Jew (Seif Alef) + permitted if Shabbos was accepted 1-2h before sunset Plag haminchah (Seif Beit) Permitted to accept Shabbos from plag haminchah (Tur, Tosafos) Natural indicators (Seif Gimel) No gloss Mizmor for women (Seif"
sources/shabbat/siman-261/niveau-1-base-en.html,plag,One can accept Shabbos very early — from plag haminchah (≈ 1h15 before night).
sources/shabbat/siman-261/niveau-1-base-en.html,,"Modern practical cases Case 1 — Standard lighting (18 minutes) Case: average European city, erev Shabbos."
sources/shabbat/siman-261/niveau-1-base-en.html,,"Conduct in practice: Check sunset time (Jewish calendar) Light 18 minutes before Recite ""Mizmor shir leyom haShabbos"" + lighting bracha From that moment: Shabbos for the woman (verbal acceptance) Case 2 — Yerushalayim and Bnei Brak (40 min) Case: Yerushalayim or Bnei Brak."
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,Conduct in practice: Local custom: 40 min before sunset Municipal siren announces this moment More generous in tosefet Shabbat — Mechaber's ideal upheld with margin Case 3 — Travel / flight arriving close to Shabbos Case: arriving home at 5:30 PM when Shabbos enters at 5:45 PM.
sources/shabbat/siman-261/niveau-1-base-en.html,,"Conduct in practice: If arriving before the 18 min: light upon arrival, accept verbally If arriving later: bediavad , the Mechaber permits lighting until bein hashmashos (= up to 13 min after sunset) After that: forbidden , one can no longer light; loss of the mitzvah for that we"
sources/shabbat/siman-261/niveau-1-base-en.html,plag,"Conduct in practice: If one must accept Shabbos earlier (children, meal) — use the Rema's chidush: accept from plag haminchah (≈ 1h15 before night) Light from plag, declare ""הריני מקבל עלי שבת"" No issue of ""too early"" — it is within halachic range Case 5 — Woman who says ""5 more "
sources/shabbat/siman-261/niveau-1-base-en.html,plag|tosefet,"Practical synthesis of the Siman The 5 lessons of Siman רס״א : Bein hashmashos = doubt — mundane acts risky, positive acts forbidden Tosefet Shabbat — positive mitzvah to anticipate entry (min = 18 min, max = plag haminchah) Verbal acceptance = decisive criterion — Barchu (man) o"
sources/shabbat/siman-261/niveau-1-base-en.html,tosefet,What does tosefet Shabbat mean?
sources/shabbat/siman-261/niveau-1-base-en.html,,Why is 18 minutes the standard modern practice?
sources/shabbat/siman-261/niveau-1-base-en.html,plag|tosefet|rt|gueonim|admour,"To deepen this siman: 📚 Level 2 — Lamdan : sugya Shabbos 34a-35b, Yoma 81b, chakirah on the nature of tosefet Shabbat (mitzvah or heter), shitos Geonim vs Rabbeinu Tam on bein hashmashos, Talmudic derivation of plag haminchah ✨ Level 3 — Synthesis : axiom, mnemonic, decision tree"
sources/shabbat/siman-261/index-he.html,shkia|bein_hashmashot|tosefet,סימן רס״א — זמן הדלקת נרות לשבת · שולחן ערוך · לימוד בעברית | DAAT דעת DAAT עמוד הבית הלכות שבת 💬 דעת AI ♥ תמיכה FR HE EN עמוד הבית › הלכות שבת › סימן רס״א אורח חיים · הלכות שבת · סימן רס״א זְמַן הַדְלָקַת נֵרוֹת לְשַׁבָּת סימן רס״א — זמן הדלקת נרות לשבת שיטת אדמו״ר הזקן בז׳ הסעי
sources/shabbat/siman-261/index.html,bein_hashmashot|tosefet|admour,"Siman 261 — Le moment de l'allumage des bougies de | Hilkhot Shabbat דעת DAAT Accueil Hilkhot Shabbat 💬 IA Daat ♥ Soutenir FR HE EN Accueil › Hilkhot Shabbat › Siman 261 Orah Haïm · Hilkhot Shabbat · Siman רס""א זְמַן הַדְלָקַת נֵרוֹת לְשַׁבָּת Siman 261 — Le moment de l'allumage "
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot|tosefet,"Siman רס״א · Niveau 1 — Le moment de l'allumage des | Hilkhot Shabbat FR HE EN ✦ ❖ ✦ DAAT · NIVEAU 1 — INITIATION Siman רס״א · 4 Seifim (SA) + 7 Seifim (SHHaRav) Le moment précis de l'allumage des bougies — בין השמשות, תוספת שבת, 18 min סימן רס״א זמן הדלקת נרות לשבת 🌱 Niveau Init"
sources/shabbat/siman-261/niveau-1-base.html,tosefet,Le concept central : תוספת שבת — la mitsva positive d' ajouter du temps profane au temps sacré.
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot|mil,"Cadre temporel : בין השמשות (crépuscule, doute), שיעור = 3/4 mil."
sources/shabbat/siman-261/niveau-1-base.html,shkia,Application moderne : 18 minutes avant le coucher du soleil dans la majorité des communautés ; 22 min à Jérusalem ; 40 min chez les hassidim.
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot,"Concept-clé 1 — בין השמשות (le crépuscule, doute) 4."
sources/shabbat/siman-261/niveau-1-base.html,tosefet,Concept-clé 2 — תוספת שבת (anticiper l'entrée) 5.
sources/shabbat/siman-261/niveau-1-base.html,plag,"Position du Rama — פלג המנחה, allumage par non-juif 8."
sources/shabbat/siman-261/niveau-1-base.html,,"Cas pratiques modernes — 18/22/40 min, voyages, calendrier 9."
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot,Le texte du Choul'han Aroukh Seif Alef — בין השמשות : actions interdites et permises זְמַן הַדְלָקַת נֵרוֹת לְשַׁבָּת.
sources/shabbat/siman-261/niveau-1-base.html,shkia|bein_hashmashot|mil,"Le « doute de nuit » (ספק חשיכה), c'est-à-dire bein hashemashot (la durée de marche de trois quarts de mil après le coucher du soleil [Tour siman 293] ; le mil valant un tiers d'heure moins un trentième)."
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot,Pendant ce temps : Interdit Permis Séparer la dîme certaine (מעשר ודאי) Séparer la dîme douteuse (דמאי) Immerger ustensiles à la mikva (טבילת כלים) Enfouir les chauds (הטמנה) Allumer les bougies (הדלקה) Érouv hatserot (cours partagées) Érouv tehoumin (frontières) — Permis : deman
sources/shabbat/siman-261/niveau-1-base.html,shkia,"Glose Rama : celui qui a accepté Shabbat 1-2h avant le coucher du soleil — peut demander au non-juif d'allumer (car pour lui, c'est Shabbat, mais pour le non-juif il fait encore jour)."
sources/shabbat/siman-261/niveau-1-base.html,tosefet,"Logique de la dichotomie permis/interdit : Interdit : actes qui fixent un statut halakhique nouveau (dîme certaine, mikva, allumage , érouv lointain) — pas en doute Permis : actes qui résolvent un doute déjà existant (דמאי) ou ne créent pas de statut (érouv local proche) Seif Bei"
sources/shabbat/siman-261/niveau-1-base.html,tosefet,Yesh Omrim : il faut ajouter du temps profane au temps sacré (תוספת שבת) .
sources/shabbat/siman-261/niveau-1-base.html,shkia|bein_hashmashot,Plage temporelle : du début du coucher du soleil (= soleil ne se voit plus sur la terre) jusqu'à בין השמשות .
sources/shabbat/siman-261/niveau-1-base.html,bein_hashmashot|mil,Durée de בין השמשות : 3/4 de mil (= 1500 amot avant la nuit complète).
sources/shabbat/siman-261/niveau-1-base.html,plag,Glose Rama : qui veut anticiper et accepter Shabbat dès פלג המנחה (≈ 1h15 avant la nuit) — c'est permis.
